stateabb,statea,year,defensebudget,milsize,IronSteelProduct,EnergyUse,totalpop,urbanpop,CINC_Score_A,version_x,stateb,warstrtmnth,warstrtday,warstrtyr,warendmnth,warenday,warendyr,warolea,waroleb,wardyadrolea,wardyadroleb,outcomea,batdtha,batdthb,durindx,diff_in_days,diff_in_deaths,total_battle_dths,CINC_Score_B,version_y,diff_CINC
IRN,630,1981,0.0,260.0,470.0,51241.0,40826.0,14583.0,0.0078229,2011,645,9,22,1980,7,31,1988,3,1,3,1,2.0,500000.0,750000.0,9,2869,-250000.0,1250000.0,0.0066345,2011,0.001188400000000001
IRN,630,1982,15550982.0,240.0,672.0,54510.0,42420.0,15651.0,0.010046700000000002,2011,645,9,22,1980,7,31,1988,3,1,3,1,2.0,500000.0,750000.0,8,2869,-250000.0,1250000.0,0.006582500000000001,2011,0.0034642000000000015
IRN,630,1983,14903087.0,240.0,703.0,62800.0,44077.0,16403.0,0.009937799999999998,2011,645,9,22,1980,7,31,1988,3,1,3,1,2.0,500000.0,750000.0,4,2869,-250000.0,1250000.0,0.0080654,2011,0.001872399999999998
IRN,630,1984,20162342.0,335.0,784.0,73362.0,45798.0,17596.0,0.0117157,2011,645,9,22,1980,7,31,1988,3,1,3,1,2.0,500000.0,750000.0,3,2869,-250000.0,1250000.0,0.010026700000000001,2011,0.0016889999999999995
IRN,630,1985,14091000.0,345.0,764.0,78753.0,47820.0,17788.0,0.0107252,2011,645,9,22,1980,7,31,1988,3,1,3,1,2.0,500000.0,750000.0,7,2869,-250000.0,1250000.0,0.0100262,2011,0.000699
IRN,630,1986,5900000.0,345.0,741.0,68300.0,49445.0,17979.0,0.008657999999999999,2011,645,9,22,1980,7,31,1988,3,1,3,1,2.0,500000.0,750000.0,5,2869,-250000.0,1250000.0,0.0095884,2011,-0.0009304000000000014
IRN,630,1987,8960000.0,350.0,783.0,70420.0,50662.0,18595.0,0.0091912,2011,645,9,22,1980,7,31,1988,3,1,3,1,2.0,500000.0,750000.0,6,2869,-250000.0,1250000.0,0.010586799999999999,2011,-0.0013955999999999986
IRN,630,1988,9900000.0,654.0,883.0,80050.0,51909.0,19118.0,0.0111667,2011,645,9,22,1980,7,31,1988,3,1,3,1,2.0,500000.0,750000.0,1,2869,-250000.0,1250000.0,0.0109068,2011,0.0002599000000000004
TUR,640,1828,0.0,129.0,0.0,3.0,29137.0,900.0,0.056852999999999994,2011,365,4,30,1828,8,19,1829,3,1,3,1,3.0,50000.0,80000.0,2,476,-30000.0,130000.0,0.1525648,2011,-0.09571180000000001
TUR,640,1829,0.0,129.0,0.0,3.0,29491.0,910.0,0.0561793,2011,365,4,30,1828,8,19,1829,3,1,3,1,3.0,50000.0,80000.0,1,476,-30000.0,130000.0,0.1653604,2011,-0.10918109999999999
TUR,640,1853,0.0,160.0,0.0,14.0,36933.0,1172.0,0.047125400000000005,2011,365,11,2,1853,2,1,1856,1,3,1,3,1.0,45000.0,100000.0,4,821,-55000.0,145000.0,0.1354154,2011,-0.08828999999999998
TUR,640,1854,0.0,160.0,0.0,14.0,37113.0,1186.0,0.0458849,2011,365,11,2,1853,2,1,1856,1,3,1,3,1.0,45000.0,100000.0,2,821,-55000.0,145000.0,0.1369681,2011,-0.0910832
TUR,640,1855,3058.0,160.0,10.0,16.0,32236.0,727.0,0.0319724,2011,365,11,2,1853,2,1,1856,1,3,1,3,1.0,45000.0,100000.0,1,821,-55000.0,145000.0,0.1532064,2011,-0.121234
TUR,640,1856,3045.0,160.0,10.0,18.0,32332.0,731.0,0.031291200000000005,2011,365,11,2,1853,2,1,1856,1,3,1,3,1.0,45000.0,100000.0,3,821,-55000.0,145000.0,0.16403099999999998,2011,-0.13273979999999996
TUR,640,1877,0.0,461.0,10.0,86.0,34323.0,863.0,0.0335974,2011,365,5,11,1877,1,31,1878,3,1,3,1,3.0,165000.0,120000.0,1,265,45000.0,285000.0,0.13189260000000003,2011,-0.09829520000000003
TUR,640,1878,0.0,336.0,10.0,89.0,34409.0,875.0,0.0266848,2011,365,5,11,1877,1,31,1878,3,1,3,1,3.0,165000.0,120000.0,2,265,45000.0,285000.0,0.1307014,2011,-0.10401659999999999
TUR,640,1897,5986.0,436.0,10.0,172.0,27627.0,826.0,0.0242576,2011,350,2,15,1897,5,19,1897,3,1,3,1,1.0,1400.0,600.0,1,93,800.0,2000.0,0.0021064,2011,0.0221512
TUR,640,1911,11123.0,336.0,0.0,722.0,25569.0,963.0,0.0180268,2011,325,9,29,1911,10,18,1912,3,1,3,1,3.0,14000.0,6000.0,1,385,8000.0,20000.0,0.0332631,2011,-0.015236299999999998
TUR,640,1912,11817.0,241.0,0.0,746.0,25700.0,974.0,0.0158112,2011,325,9,29,1911,10,18,1912,3,1,3,1,3.0,14000.0,6000.0,2,385,8000.0,20000.0,0.039231300000000004,2011,-0.023420100000000003
TUR,640,1912,11817.0,241.0,0.0,746.0,25700.0,974.0,0.0158112,2011,345,10,17,1912,4,19,1913,3,1,3,1,3.0,30000.0,15000.0,1,184,15000.0,45000.0,0.001895,2011,0.0139162
TUR,640,1912,11817.0,241.0,0.0,746.0,25700.0,974.0,0.0158112,2011,350,10,17,1912,4,19,1913,3,2,3,1,3.0,30000.0,5000.0,2,184,25000.0,35000.0,0.0019046,2011,0.013906600000000002
TUR,640,1912,11817.0,241.0,0.0,746.0,25700.0,974.0,0.0158112,2011,355,10,17,1912,4,19,1913,3,2,3,1,3.0,32000.0,5000.0,1,184,27000.0,37000.0,0.0030308,2011,0.0127804
TUR,640,1913,25134.0,241.0,0.0,841.0,21331.0,986.0,0.0175777,2011,345,10,17,1912,4,19,1913,3,1,3,1,3.0,30000.0,15000.0,2,184,15000.0,45000.0,0.0017762999999999998,2011,0.0158014
TUR,640,1913,25134.0,241.0,0.0,841.0,21331.0,986.0,0.0175777,2011,350,10,17,1912,4,19,1913,3,2,3,1,3.0,30000.0,5000.0,1,184,25000.0,35000.0,0.007341599999999999,2011,0.010236100000000001
TUR,640,1913,25134.0,241.0,0.0,841.0,21331.0,986.0,0.0175777,2011,355,10,17,1912,4,19,1913,3,2,3,1,3.0,32000.0,5000.0,2,184,27000.0,37000.0,0.015733700000000003,2011,0.0018439999999999984
TUR,640,1913,25134.0,241.0,0.0,841.0,21331.0,986.0,0.0175777,2011,355,7,15,1913,7,30,1913,4,1,3,1,1.0,20000.0,18000.0,1,15,2000.0,38000.0,0.015733700000000003,2011,0.0018439999999999984
TUR,640,1914,0.0,249.0,0.0,660.0,18520.0,997.0,0.0121484,2011,200,11,23,1914,10,30,1918,2,4,1,3,3.0,325000.0,908371.0,5,1437,-583371.0,1233371.0,0.13790940000000002,2011,-0.125761
TUR,640,1914,0.0,249.0,0.0,660.0,18520.0,997.0,0.0121484,2011,365,12,29,1914,9,14,1918,2,4,3,1,1.0,325000.0,1700000.0,3,1355,-1375000.0,2025000.0,0.1108046,2011,-0.0986562
TUR,640,1915,45568.0,790.0,0.0,496.0,18614.0,1008.0,0.009039799999999999,2011,200,11,23,1914,10,30,1918,2,4,1,3,3.0,325000.0,908371.0,4,1437,-583371.0,1233371.0,0.15022439999999998,2011,-0.1411846
TUR,640,1915,45568.0,790.0,0.0,496.0,18614.0,1008.0,0.009039799999999999,2011,220,2,19,1915,10,30,1918,2,4,3,1,3.0,325000.0,1385000.0,3,1349,-1060000.0,1710000.0,0.0791562,2011,-0.0701164
TUR,640,1915,45568.0,790.0,0.0,496.0,18614.0,1008.0,0.009039799999999999,2011,365,12,29,1914,9,14,1918,2,4,3,1,1.0,325000.0,1700000.0,4,1355,-1375000.0,2025000.0,0.1233368,2011,-0.114297
TUR,640,1916,0.0,0.0,0.0,243.0,18709.0,1020.0,0.0063152,2011,200,11,23,1914,10,30,1918,2,4,1,3,3.0,325000.0,908371.0,1,1437,-583371.0,1233371.0,0.1532075,2011,-0.1468923
TUR,640,1916,0.0,0.0,0.0,243.0,18709.0,1020.0,0.0063152,2011,220,2,19,1915,10,30,1918,2,4,3,1,3.0,325000.0,1385000.0,2,1349,-1060000.0,1710000.0,0.0858124,2011,-0.07949719999999999
TUR,640,1916,0.0,0.0,0.0,243.0,18709.0,1020.0,0.0063152,2011,365,12,29,1914,9,14,1918,2,4,3,1,1.0,325000.0,1700000.0,2,1355,-1375000.0,2025000.0,0.14508089999999998,2011,-0.1387657
TUR,640,1916,0.0,0.0,0.0,243.0,18709.0,1020.0,0.0063152,2011,345,8,17,1916,10,30,1918,2,4,1,3,1.0,325000.0,70000.0,3,804,255000.0,395000.0,0.001553,2011,0.0047622
TUR,640,1916,0.0,0.0,0.0,243.0,18709.0,1020.0,0.0063152,2011,360,9,1,1916,12,9,1917,2,4,1,3,1.0,325000.0,335706.0,1,464,-10706.0,660706.0,0.0038489000000000006,2011,0.0024662999999999994
TUR,640,1916,0.0,0.0,0.0,243.0,18709.0,1020.0,0.0063152,2011,325,8,11,1916,10,30,1918,2,4,3,1,3.0,325000.0,650000.0,2,810,-325000.0,975000.0,0.0344519,2011,-0.0281367
TUR,640,1917,0.0,0.0,0.0,368.0,18805.0,1031.0,0.0063589,2011,200,11,23,1914,10,30,1918,2,4,1,3,3.0,325000.0,908371.0,2,1437,-583371.0,1233371.0,0.1498948,2011,-0.1435359
TUR,640,1917,0.0,0.0,0.0,368.0,18805.0,1031.0,0.0063589,2011,220,2,19,1915,10,30,1918,2,4,3,1,3.0,325000.0,1385000.0,1,1349,-1060000.0,1710000.0,0.0840341,2011,-0.0776752
TUR,640,1917,0.0,0.0,0.0,368.0,18805.0,1031.0,0.0063589,2011,365,12,29,1914,9,14,1918,2,4,3,1,1.0,325000.0,1700000.0,1,1355,-1375000.0,2025000.0,0.11721400000000001,2011,-0.11085510000000001
TUR,640,1917,0.0,0.0,0.0,368.0,18805.0,1031.0,0.0063589,2011,345,8,17,1916,10,30,1918,2,4,1,3,1.0,325000.0,70000.0,1,804,255000.0,395000.0,0.0018314,2011,0.0045275
TUR,640,1917,0.0,0.0,0.0,368.0,18805.0,1031.0,0.0063589,2011,360,9,1,1916,12,9,1917,2,4,1,3,1.0,325000.0,335706.0,2,464,-10706.0,660706.0,0.0039912,2011,0.0023676999999999995
TUR,640,1917,0.0,0.0,0.0,368.0,18805.0,1031.0,0.0063589,2011,350,6,27,1917,10,30,1918,2,4,3,1,3.0,325000.0,5000.0,2,490,320000.0,330000.0,0.0018323,2011,0.0045265999999999995
TUR,640,1917,0.0,0.0,0.0,368.0,18805.0,1031.0,0.0063589,2011,325,8,11,1916,10,30,1918,2,4,3,1,3.0,325000.0,650000.0,1,810,-325000.0,975000.0,0.0323,2011,-0.0259411
TUR,640,1918,48820.0,400.0,0.0,355.0,18901.0,1043.0,0.006645999999999999,2011,200,11,23,1914,10,30,1918,2,4,1,3,3.0,325000.0,908371.0,3,1437,-583371.0,1233371.0,0.1427972,2011,-0.13615120000000003
TUR,640,1918,48820.0,400.0,0.0,355.0,18901.0,1043.0,0.006645999999999999,2011,220,2,19,1915,10,30,1918,2,4,3,1,3.0,325000.0,1385000.0,4,1349,-1060000.0,1710000.0,0.08841130000000001,2011,-0.08176530000000001
TUR,640,1918,48820.0,400.0,0.0,355.0,18901.0,1043.0,0.006645999999999999,2011,365,12,29,1914,9,14,1918,2,4,3,1,1.0,325000.0,1700000.0,5,1355,-1375000.0,2025000.0,0.0373969,2011,-0.030750899999999998
TUR,640,1918,48820.0,400.0,0.0,355.0,18901.0,1043.0,0.006645999999999999,2011,345,8,17,1916,10,30,1918,2,4,1,3,1.0,325000.0,70000.0,2,804,255000.0,395000.0,0.0021590999999999997,2011,0.004486899999999999
TUR,640,1918,48820.0,400.0,0.0,355.0,18901.0,1043.0,0.006645999999999999,2011,350,6,27,1917,10,30,1918,2,4,3,1,3.0,325000.0,5000.0,1,490,320000.0,330000.0,0.0018777000000000002,2011,0.004768299999999999
TUR,640,1918,48820.0,400.0,0.0,355.0,18901.0,1043.0,0.006645999999999999,2011,325,8,11,1916,10,30,1918,2,4,3,1,3.0,325000.0,650000.0,3,810,-325000.0,975000.0,0.0332964,2011,-0.026650399999999998
TUR,640,1919,33528.0,129.0,0.0,561.0,18997.0,694.0,0.0058084,2011,350,5,14,1919,10,11,1922,3,1,3,1,1.0,20000.0,30000.0,4,1246,-10000.0,50000.0,0.0027804,2011,0.003028
TUR,640,1919,33528.0,129.0,0.0,561.0,18997.0,694.0,0.0058084,2011,220,11,1,1919,10,20,1921,3,1,3,1,3.0,35000.0,5000.0,3,719,30000.0,40000.0,0.0612985,2011,-0.0554901
TUR,640,1920,0.0,109.0,0.0,529.0,12569.0,701.0,0.0052216,2011,350,5,14,1919,10,11,1922,3,1,3,1,1.0,20000.0,30000.0,2,1246,-10000.0,50000.0,0.0041058,2011,0.0011158000000000001
TUR,640,1920,0.0,109.0,0.0,529.0,12569.0,701.0,0.0052216,2011,220,11,1,1919,10,20,1921,3,1,3,1,3.0,35000.0,5000.0,2,719,30000.0,40000.0,0.058174699999999996,2011,-0.052953099999999996
TUR,640,1921,0.0,169.0,0.0,342.0,12706.0,709.0,0.0062324,2011,350,5,14,1919,10,11,1922,3,1,3,1,1.0,20000.0,30000.0,1,1246,-10000.0,50000.0,0.0068569,2011,-0.0006245000000000001
TUR,640,1921,0.0,169.0,0.0,342.0,12706.0,709.0,0.0062324,2011,220,11,1,1919,10,20,1921,3,1,3,1,3.0,35000.0,5000.0,1,719,30000.0,40000.0,0.050118699999999995,2011,-0.043886299999999996
TUR,640,1922,0.0,209.0,0.0,411.0,12845.0,719.0,0.0076763000000000005,2011,350,5,14,1919,10,11,1922,3,1,3,1,1.0,20000.0,30000.0,3,1246,-10000.0,50000.0,0.0058948,2011,0.0017815
TUR,640,1950,197876.0,684.0,91.0,2900.0,20770.0,1648.0,0.0101971,2011,710,11,25,1950,7,27,1953,4,2,1,3,2.0,717.0,422612.0,4,975,-421895.0,423329.0,0.1184953,2011,-0.1082982
TUR,640,1950,197876.0,684.0,91.0,2900.0,20770.0,1648.0,0.0101971,2011,731,11,25,1950,7,27,1953,4,1,1,3,2.0,717.0,316579.0,4,975,-315862.0,317296.0,0.0026701999999999997,2011,0.007526900000000001
TUR,640,1951,230796.0,531.0,135.0,3025.0,21352.0,1721.0,0.0080912,2011,710,11,25,1950,7,27,1953,4,2,1,3,2.0,717.0,422612.0,1,975,-421895.0,423329.0,0.10362439999999999,2011,-0.09553319999999998
TUR,640,1951,230796.0,531.0,135.0,3025.0,21352.0,1721.0,0.0080912,2011,731,11,25,1950,7,27,1953,4,1,1,3,2.0,717.0,316579.0,1,975,-315862.0,317296.0,0.0022304,2011,0.005860799999999999
TUR,640,1952,256637.0,533.0,153.0,2955.0,21953.0,1844.0,0.0076161,2011,710,11,25,1950,7,27,1953,4,2,1,3,2.0,717.0,422612.0,2,975,-421895.0,423329.0,0.096398,2011,-0.0887819
TUR,640,1952,256637.0,533.0,153.0,2955.0,21953.0,1844.0,0.0076161,2011,731,11,25,1950,7,27,1953,4,1,1,3,2.0,717.0,316579.0,2,975,-315862.0,317296.0,0.0031201000000000002,2011,0.004496
TUR,640,1953,292743.0,436.0,163.0,3745.0,22571.0,1976.0,0.0069248,2011,710,11,25,1950,7,27,1953,4,2,1,3,2.0,717.0,422612.0,3,975,-421895.0,423329.0,0.0951003,2011,-0.0881755
TUR,640,1953,292743.0,436.0,163.0,3745.0,22571.0,1976.0,0.0069248,2011,731,11,25,1950,7,27,1953,4,1,1,3,2.0,717.0,316579.0,3,975,-315862.0,317296.0,0.0035673000000000002,2011,0.0033575
TUR,640,1974,1136713.0,574.0,1458.0,27243.0,39037.0,8799.0,0.0085078,2011,350,7,23,1974,8,16,1978,1,4,1,3,1.0,700000.0,316579.0,1,1485,383421.0,1016579.0,0.0030408,2011,0.005467
TUR,640,1974,1136713.0,574.0,1458.0,27243.0,39037.0,8799.0,0.0085078,2011,352,7,23,1974,8,16,1974,2,3,1,3,1.0,1000.0,500.0,1,24,500.0,1500.0,0.0001474,2011,0.008360399999999999
IRQ,645,1948,17574.0,31.0,0.0,210.0,4935.0,625.0,0.001297,2011,666,5,15,1948,10,22,1948,2,3,1,3,3.0,500.0,4500.0,1,160,-4000.0,5000.0,0.0014135,2011,-0.00011650000000000007
IRQ,645,1967,248950.0,90.0,0.0,11025.0,8580.0,2734.0,0.0023475,2011,666,6,5,1967,6,10,1967,3,1,3,1,3.0,30.0,1000.0,1,5,-970.0,1030.0,0.0015568,2011,0.0007907000000000003
IRQ,645,1973,658068.0,105.0,0.0,8342.0,10413.0,4860.0,0.0027432,2011,666,10,12,1973,10,19,1973,2,3,1,3,2.0,3500.0,278.0,1,7,3222.0,3778.0,0.0032919000000000004,2011,-0.0005487000000000005
IRQ,645,1980,3386780.0,430.0,260.0,16665.0,13238.0,8555.0,0.005901600000000001,2011,630,9,22,1980,7,31,1988,1,3,1,3,2.0,750000.0,500000.0,5,2869,250000.0,1250000.0,0.007817900000000001,2011,-0.0019163000000000001
IRQ,645,1981,7958609.0,392.0,45.0,14936.0,13669.0,9083.0,0.0066345,2011,630,9,22,1980,7,31,1988,1,3,1,3,2.0,750000.0,500000.0,4,2869,250000.0,1250000.0,0.0078229,2011,-0.001188400000000001
IRQ,645,1982,8043998.0,404.0,45.0,14723.0,14110.0,9611.0,0.006582500000000001,2011,630,9,22,1980,7,31,1988,1,3,1,3,2.0,750000.0,500000.0,1,2869,250000.0,1250000.0,0.010046700000000002,2011,-0.0034642000000000015
IRQ,645,1983,13992223.0,434.0,0.0,22126.0,14586.0,10139.0,0.0080654,2011,630,9,22,1980,7,31,1988,1,3,1,3,2.0,750000.0,500000.0,8,2869,250000.0,1250000.0,0.009937799999999998,2011,-0.001872399999999998
IRQ,645,1984,13831087.0,788.0,0.0,22849.0,15077.0,10667.0,0.010026700000000001,2011,630,9,22,1980,7,31,1988,1,3,1,3,2.0,750000.0,500000.0,9,2869,250000.0,1250000.0,0.0117157,2011,-0.0016889999999999995
IRQ,645,1985,12870000.0,788.0,0.0,25244.0,15585.0,11195.0,0.0100262,2011,630,9,22,1980,7,31,1988,1,3,1,3,2.0,750000.0,500000.0,6,2869,250000.0,1250000.0,0.0107252,2011,-0.000699
IRQ,645,1986,11579000.0,800.0,0.0,24645.0,16110.0,11723.0,0.0095884,2011,630,9,22,1980,7,31,1988,1,3,1,3,2.0,750000.0,500000.0,7,2869,250000.0,1250000.0,0.008657999999999999,2011,0.0009304000000000014
IRQ,645,1987,13990000.0,900.0,0.0,31708.0,16330.0,12251.0,0.010586799999999999,2011,630,9,22,1980,7,31,1988,1,3,1,3,2.0,750000.0,500000.0,3,2869,250000.0,1250000.0,0.0091912,2011,0.0013955999999999986
IRQ,645,1988,12870000.0,1000.0,0.0,39005.0,16882.0,12594.0,0.0109068,2011,630,9,22,1980,7,31,1988,1,3,1,3,2.0,750000.0,500000.0,2,2869,250000.0,1250000.0,0.0111667,2011,-0.0002599000000000004
IRQ,645,1991,12900000.0,475.0,0.0,25139.0,18514.0,13650.0,0.008368899999999999,2011,2,1,16,1991,2,28,1991,1,4,3,1,3.0,40000.0,376.0,1,43,39624.0,40376.0,0.1372464,2011,-0.12887749999999998
IRQ,645,1991,12900000.0,475.0,0.0,25139.0,18514.0,13650.0,0.008368899999999999,2011,20,1,16,1991,2,28,1991,1,4,3,1,3.0,40000.0,0.0,1,43,40000.0,40000.0,0.0116946,2011,-0.003325700000000001
IRQ,645,1991,12900000.0,475.0,0.0,25139.0,18514.0,13650.0,0.008368899999999999,2011,200,1,17,1991,2,28,1991,1,4,3,1,3.0,40000.0,24.0,1,42,39976.0,40024.0,0.0263126,2011,-0.0179437
IRQ,645,1991,12900000.0,475.0,0.0,25139.0,18514.0,13650.0,0.008368899999999999,2011,220,1,17,1991,2,28,1991,1,4,3,1,3.0,40000.0,2.0,1,42,39998.0,40002.0,0.0215695,2011,-0.0132006
IRQ,645,1991,12900000.0,475.0,0.0,25139.0,18514.0,13650.0,0.008368899999999999,2011,325,1,17,1991,2,28,1991,1,4,3,1,3.0,40000.0,0.0,1,42,40000.0,40000.0,0.0193444,2011,-0.010975500000000003
IRQ,645,1991,12900000.0,475.0,0.0,25139.0,18514.0,13650.0,0.008368899999999999,2011,651,2,24,1991,2,28,1991,1,4,3,1,3.0,40000.0,14.0,1,4,39986.0,40014.0,0.008506399999999999,2011,-0.00013750000000000047
IRQ,645,1991,12900000.0,475.0,0.0,25139.0,18514.0,13650.0,0.008368899999999999,2011,652,2,24,1991,2,28,1991,1,4,3,1,3.0,40000.0,0.0,1,4,40000.0,40000.0,0.0047798,2011,0.0035890999999999987
IRQ,645,1991,12900000.0,475.0,0.0,25139.0,18514.0,13650.0,0.008368899999999999,2011,670,1,17,1991,2,28,1991,1,4,3,1,3.0,40000.0,44.0,1,42,39956.0,40044.0,0.0133136,2011,-0.0049447000000000015
IRQ,645,2003,0.0,389.0,0.0,45829.0,25960.0,11673.0,0.006640300000000001,2011,2,3,19,2003,5,2,2003,3,1,3,1,3.0,7000.0,140.0,1,44,6860.0,7140.0,0.15191849999999998,2011,-0.1452782
IRQ,645,2003,0.0,389.0,0.0,45829.0,25960.0,11673.0,0.006640300000000001,2011,200,3,19,2003,5,2,2003,3,1,3,1,3.0,7000.0,33.0,1,44,6967.0,7033.0,0.0191593,2011,-0.012518999999999999
IRQ,645,2003,0.0,389.0,0.0,45829.0,25960.0,11673.0,0.006640300000000001,2011,900,3,19,2003,5,2,2003,3,1,3,1,3.0,7000.0,0.0,1,44,7000.0,7000.0,0.007533,2011,-0.0008926999999999989
EGY,651,1882,104.0,15.0,0.0,0.0,5669.0,577.0,0.0040787,2011,200,7,11,1882,9,15,1882,3,1,3,1,3.0,10000.0,79.0,1,66,9921.0,10079.0,0.2116762,2011,-0.20759750000000002
EGY,651,1948,35576.0,64.0,0.0,2989.0,19529.0,3807.0,0.0053934,2011,666,5,14,1948,1,7,1949,1,3,1,3,3.0,2000.0,4500.0,1,238,-2500.0,6500.0,0.0014135,2011,0.0039799
EGY,651,1949,140322.0,70.0,0.0,3591.0,19989.0,3969.0,0.0056365,2011,666,5,14,1948,1,7,1949,1,3,1,3,3.0,2000.0,4500.0,2,238,-2500.0,6500.0,0.0012882999999999998,2011,0.0043482
EGY,651,1956,238369.0,93.0,6.0,3845.0,23532.0,5314.0,0.0052115,2011,200,10,31,1956,11,6,1956,3,2,3,1,1.0,3000.0,20.0,1,6,2980.0,3020.0,0.049223699999999995,2011,-0.044012199999999994
EGY,651,1956,238369.0,93.0,6.0,3845.0,23532.0,5314.0,0.0052115,2011,220,10,31,1956,11,6,1956,3,2,3,1,1.0,3000.0,10.0,1,6,2990.0,3010.0,0.032562400000000005,2011,-0.027350900000000004
EGY,651,1956,238369.0,93.0,6.0,3845.0,23532.0,5314.0,0.0052115,2011,666,10,29,1956,11,6,1956,3,1,3,1,3.0,3000.0,189.0,1,8,2811.0,3189.0,0.0011856,2011,0.0040259
EGY,651,1967,570377.0,220.0,203.0,10151.0,30892.0,9287.0,0.0064842,2011,666,6,5,1967,6,10,1967,3,1,3,1,3.0,10000.0,1000.0,1,5,9000.0,11000.0,0.0015568,2011,0.0049274
EGY,651,1969,975161.0,230.0,304.0,7009.0,32316.0,10034.0,0.006652199999999999,2011,666,3,8,1969,8,7,1970,1,3,1,3,2.0,368.0,5000.0,1,517,-4632.0,5368.0,0.0018128,2011,0.004839399999999999
EGY,651,1970,1209751.0,255.0,304.0,7228.0,33053.0,10443.0,0.006891800000000001,2011,666,3,8,1969,8,7,1970,1,3,1,3,2.0,368.0,5000.0,2,517,-4632.0,5368.0,0.0019557000000000003,2011,0.0049361000000000006
EGY,651,1973,3194479.0,390.0,294.0,12291.0,35366.0,11122.0,0.008649700000000001,2011,666,10,6,1973,10,24,1973,1,3,1,3,3.0,7700.0,2838.0,1,18,4862.0,10538.0,0.0032919000000000004,2011,0.005357800000000001
EGY,651,1991,1650000.0,434.0,2541.0,58023.0,54531.0,17654.0,0.008506399999999999,2011,645,2,24,1991,2,28,1991,4,1,1,3,1.0,14.0,40000.0,1,4,-39986.0,40014.0,0.008368899999999999,2011,0.00013750000000000047
SYR,652,1948,12372.0,8.0,0.0,7.0,3068.0,647.0,0.0008550000000000001,2011,666,5,14,1948,10,31,1948,2,3,1,3,3.0,1000.0,4500.0,1,170,-3500.0,5500.0,0.0014135,2011,-0.0005585
SYR,652,1967,95812.0,80.0,0.0,83.0,5680.0,1711.0,0.0013999000000000001,2011,666,6,5,1967,6,10,1967,3,1,3,1,3.0,2500.0,1000.0,1,5,1500.0,3500.0,0.0015568,2011,-0.00015689999999999975
SYR,652,1973,388408.0,115.0,0.0,3369.0,6908.0,2161.0,0.0018107,2011,666,10,6,1973,10,22,1973,1,3,1,3,3.0,3500.0,2838.0,1,16,662.0,6338.0,0.0032919000000000004,2011,-0.0014812000000000004
SYR,652,1982,2548606.0,300.0,0.0,13768.0,9295.0,2824.0,0.0034186,2011,666,6,6,1982,6,10,1982,3,1,3,1,2.0,1200.0,455.0,1,4,745.0,1655.0,0.0037562,2011,-0.00033759999999999997
SYR,652,1991,4500000.0,408.0,63.0,21979.0,12529.0,4231.0,0.0047798,2011,645,2,24,1991,2,28,1991,4,1,1,3,1.0,0.0,40000.0,1,4,-40000.0,40000.0,0.008368899999999999,2011,-0.0035890999999999987
LEB,660,1948,5059.0,3.0,0.0,11.0,1208.0,233.0,0.00032110000000000005,2011,666,5,14,1948,10,31,1948,2,3,1,3,3.0,500.0,4500.0,1,170,-4000.0,5000.0,0.0014135,2011,-0.0010923999999999999
JOR,663,1948,6906.0,8.0,0.0,0.0,1159.0,0.0,0.00021899999999999998,2011,666,5,14,1948,3,10,1949,2,3,1,3,3.0,1000.0,4500.0,2,300,-3500.0,5500.0,0.0014135,2011,-0.0011945
JOR,663,1949,11201.0,14.0,0.0,0.0,1197.0,0.0,0.0002796,2011,666,5,14,1948,3,10,1949,2,3,1,3,3.0,1000.0,4500.0,1,300,-3500.0,5500.0,0.0012882999999999998,2011,-0.0010086999999999997
JOR,663,1967,99972.0,60.0,0.0,19.0,2038.0,450.0,0.0007356,2011,666,6,5,1967,6,10,1967,3,1,3,1,3.0,10000.0,1000.0,1,5,9000.0,11000.0,0.0015568,2011,-0.0008211999999999999
JOR,663,1973,144515.0,70.0,0.0,1046.0,2537.0,916.0,0.0008708,2011,666,10,16,1973,10,19,1973,2,3,1,3,2.0,3500.0,23.0,1,3,3477.0,3523.0,0.0032919000000000004,2011,-0.0024211000000000002
ISR,666,1948,44444.0,85.0,0.0,32.0,873.0,244.0,0.0014135,2011,645,5,15,1948,10,22,1948,3,2,3,1,1.0,4500.0,500.0,1,160,4000.0,5000.0,0.001297,2011,0.00011650000000000007
ISR,666,1948,44444.0,85.0,0.0,32.0,873.0,244.0,0.0014135,2011,651,5,14,1948,1,7,1949,3,1,3,1,1.0,4500.0,2000.0,1,238,2500.0,6500.0,0.0053934,2011,-0.0039799
ISR,666,1948,44444.0,85.0,0.0,32.0,873.0,244.0,0.0014135,2011,652,5,14,1948,10,31,1948,3,2,3,1,1.0,4500.0,1000.0,1,170,3500.0,5500.0,0.0008550000000000001,2011,0.0005585
ISR,666,1948,44444.0,85.0,0.0,32.0,873.0,244.0,0.0014135,2011,660,5,14,1948,10,31,1948,3,2,3,1,1.0,4500.0,500.0,1,170,4000.0,5000.0,0.00032110000000000005,2011,0.0010923999999999999
ISR,666,1948,44444.0,85.0,0.0,32.0,873.0,244.0,0.0014135,2011,663,5,14,1948,3,10,1949,3,2,3,1,1.0,4500.0,1000.0,1,300,3500.0,5500.0,0.00021899999999999998,2011,0.0011945
